CITY,SCRAPE,ID,URL
Mundra,N,1229,https://cricheroes.in/past-matches/1229/Mundra
Mungeli,N,952,https://cricheroes.in/past-matches/952/Mungeli
Munger,N,830,https://cricheroes.in/past-matches/830/Munger
Munirabad,N,1987,https://cricheroes.in/past-matches/1987/Munirabad
Muradnagar,N,4990,https://cricheroes.in/past-matches/4990/Muradnagar
Muradpura,N,3485,https://cricheroes.in/past-matches/3485/Muradpura
Muridke,N,13522,https://cricheroes.in/past-matches/13522/Muridke
Murliganj,N,831,https://cricheroes.in/past-matches/831/Murliganj
Murphy (Texas),N,9592,https://cricheroes.in/past-matches/9592/Murphy%20(Texas)
Mursan,N,4991,https://cricheroes.in/past-matches/4991/Mursan
Murshidabad,N,5613,https://cricheroes.in/past-matches/5613/Murshidabad
Murudeshwara,N,1989,https://cricheroes.in/past-matches/1989/Murudeshwara
Muscat,N,13397,https://cricheroes.in/past-matches/13397/Muscat
Mushin,N,20732,https://cricheroes.in/past-matches/20732/Mushin
Muvattupuzha,N,2221,https://cricheroes.in/past-matches/2221/Muvattupuzha
Muzaffargarh,N,13517,https://cricheroes.in/past-matches/13517/Muzaffargarh
Muzaffarnagar,N,4993,https://cricheroes.in/past-matches/4993/Muzaffarnagar
Muzaffarpur,N,832,https://cricheroes.in/past-matches/832/Muzaffarpur
Myladi,N,3984,https://cricheroes.in/past-matches/3984/Myladi
Mylapore,N,3985,https://cricheroes.in/past-matches/3985/Mylapore
Mymensingh,N,19612,https://cricheroes.in/past-matches/19612/Mymensingh
Mysore,N,1990,https://cricheroes.in/past-matches/1990/Mysore
Nabadhai Dutta Pukur,N,5614,https://cricheroes.in/past-matches/5614/Nabadhai%20Dutta%20Pukur
Nabarangpur,N,3312,https://cricheroes.in/past-matches/3312/Nabarangpur
Nabha,N,3486,https://cricheroes.in/past-matches/3486/Nabha
Nabinagar,N,833,https://cricheroes.in/past-matches/833/Nabinagar
Nadbai,N,181,https://cricheroes.in/past-matches/181/Nadbai
Nadia,N,5618,https://cricheroes.in/past-matches/5618/Nadia
Nadiad,N,9,https://cricheroes.in/past-matches/9/Nadiad
Naenwa,N,182,https://cricheroes.in/past-matches/182/Naenwa
Nagaon,N,690,https://cricheroes.in/past-matches/690/Nagaon
Nagapattinam,N,3988,https://cricheroes.in/past-matches/3988/Nagapattinam
Nagar,N,183,https://cricheroes.in/past-matches/183/Nagar
Nagari,N,439,https://cricheroes.in/past-matches/439/Nagari
Nagaur,N,184,https://cricheroes.in/past-matches/184/Nagaur
Nagda,N,2574,https://cricheroes.in/past-matches/2574/Nagda
Nagercoil,N,3990,https://cricheroes.in/past-matches/3990/Nagercoil
Nagod,N,2575,https://cricheroes.in/past-matches/2575/Nagod
Nagothane,N,2954,https://cricheroes.in/past-matches/2954/Nagothane
Nagpur,N,2955,https://cricheroes.in/past-matches/2955/Nagpur
Nagrota,N,1482,https://cricheroes.in/past-matches/1482/Nagrota
Naharlagun,N,587,https://cricheroes.in/past-matches/587/Naharlagun
Nai Bazar,N,4997,https://cricheroes.in/past-matches/4997/Nai%20Bazar
Naihati,N,5619,https://cricheroes.in/past-matches/5619/Naihati
Nainpur,N,2578,https://cricheroes.in/past-matches/2578/Nainpur
Nairobi,N,13460,https://cricheroes.in/past-matches/13460/Nairobi
Najibabad,N,4999,https://cricheroes.in/past-matches/4999/Najibabad
Nakoda,N,2956,https://cricheroes.in/past-matches/2956/Nakoda
Nalagarh,N,1485,https://cricheroes.in/past-matches/1485/Nalagarh
Nalasopara,N,2957,https://cricheroes.in/past-matches/2957/Nalasopara
Nalgonda,N,4477,https://cricheroes.in/past-matches/4477/Nalgonda
Naliya,N,1230,https://cricheroes.in/past-matches/1230/Naliya
Namakkal,N,3995,https://cricheroes.in/past-matches/3995/Namakkal
Nanakvada,N,1231,https://cricheroes.in/past-matches/1231/Nanakvada
Nanaunta,N,5001,https://cricheroes.in/past-matches/5001/Nanaunta
Nandaprayang,N,5279,https://cricheroes.in/past-matches/5279/Nandaprayang
Nanded,N,2959,https://cricheroes.in/past-matches/2959/Nanded
Nandej,N,1232,https://cricheroes.in/past-matches/1232/Nandej
Nandgaon (Maharashtra),N,2960,https://cricheroes.in/past-matches/2960/Nandgaon%20(Maharashtra)
Nandigama,N,441,https://cricheroes.in/past-matches/441/Nandigama
Nandurbar,N,2962,https://cricheroes.in/past-matches/2962/Nandurbar
Nandyal,N,443,https://cricheroes.in/past-matches/443/Nandyal
Nangarhar,N,20958,https://cricheroes.in/past-matches/20958/Nangarhar
Nangrahar,N,20959,https://cricheroes.in/past-matches/20959/Nangrahar
Nanjangud,N,1992,https://cricheroes.in/past-matches/1992/Nanjangud
Napasar,N,185,https://cricheroes.in/past-matches/185/Napasar
Naraini,N,5004,https://cricheroes.in/past-matches/5004/Naraini
Narasannapeta,N,444,https://cricheroes.in/past-matches/444/Narasannapeta
Narasaraopet,N,446,https://cricheroes.in/past-matches/446/Narasaraopet
Naraura,N,5006,https://cricheroes.in/past-matches/5006/Naraura
Narayan,N,20041,https://cricheroes.in/past-matches/20041/Narayan
Narayanpet,N,4478,https://cricheroes.in/past-matches/4478/Narayanpet
Narayanpur,N,1996,https://cricheroes.in/past-matches/1996/Narayanpur
Narkatiaganj,N,834,https://cricheroes.in/past-matches/834/Narkatiaganj
Narnaul,N,1401,https://cricheroes.in/past-matches/1401/Narnaul
Naroda,N,1235,https://cricheroes.in/past-matches/1235/Naroda
Narsampet,N,4479,https://cricheroes.in/past-matches/4479/Narsampet
Narsapur,N,448,https://cricheroes.in/past-matches/448/Narsapur
Narsinghpur,N,2584,https://cricheroes.in/past-matches/2584/Narsinghpur
Narwana,N,1403,https://cricheroes.in/past-matches/1403/Narwana
Nashik,N,2964,https://cricheroes.in/past-matches/2964/Nashik
Nasirabad,N,187,https://cricheroes.in/past-matches/187/Nasirabad
Nathdwara,N,188,https://cricheroes.in/past-matches/188/Nathdwara
Naudhia,N,2587,https://cricheroes.in/past-matches/2587/Naudhia
Naugaon,N,2588,https://cricheroes.in/past-matches/2588/Naugaon
Naugawan Sadat,N,5007,https://cricheroes.in/past-matches/5007/Naugawan%20Sadat
Navi Mumbai,N,2966,https://cricheroes.in/past-matches/2966/Navi%20Mumbai
Navi Mumbai Panvel,N,2967,https://cricheroes.in/past-matches/2967/Navi%20Mumbai%20Panvel
Navsari,N,16,https://cricheroes.in/past-matches/16/Navsari
Nawada,N,838,https://cricheroes.in/past-matches/838/Nawada
Nawashahr,N,3489,https://cricheroes.in/past-matches/3489/Nawashahr
Nayagarh,N,3315,https://cricheroes.in/past-matches/3315/Nayagarh
Nazarethpettai,N,4019,https://cricheroes.in/past-matches/4019/Nazarethpettai
Nedumangad,N,2227,https://cricheroes.in/past-matches/2227/Nedumangad
Neem Ka Thana,N,191,https://cricheroes.in/past-matches/191/Neem%20Ka%20Thana
Neemrana,N,192,https://cricheroes.in/past-matches/192/Neemrana
Neemuch,N,2590,https://cricheroes.in/past-matches/2590/Neemuch
Negombo,N,12082,https://cricheroes.in/past-matches/12082/Negombo
Nellore,N,455,https://cricheroes.in/past-matches/455/Nellore
Nelmangala,N,1999,https://cricheroes.in/past-matches/1999/Nelmangala
Nepa Nagar,N,2591,https://cricheroes.in/past-matches/2591/Nepa%20Nagar
Neral,N,2968,https://cricheroes.in/past-matches/2968/Neral
New Bongaigaon Railway Colony,N,696,https://cricheroes.in/past-matches/696/New%20Bongaigaon%20Railway%20Colony
New Delhi,N,986,https://cricheroes.in/past-matches/986/New%20Delhi
New Mahe,N,2229,https://cricheroes.in/past-matches/2229/New%20Mahe
Newa Talai,N,193,https://cricheroes.in/past-matches/193/Newa%20Talai
Neyveli,N,4032,https://cricheroes.in/past-matches/4032/Neyveli
Nigdi,N,2969,https://cricheroes.in/past-matches/2969/Nigdi
Nimach,N,2593,https://cricheroes.in/past-matches/2593/Nimach
Nimaj,N,194,https://cricheroes.in/past-matches/194/Nimaj
Nimaparha,N,3317,https://cricheroes.in/past-matches/3317/Nimaparha
Ningarhar,N,20954,https://cricheroes.in/past-matches/20954/Ningarhar
Nipani,N,2000,https://cricheroes.in/past-matches/2000/Nipani
Nirmal,N,4480,https://cricheroes.in/past-matches/4480/Nirmal
Niwari (Madhya Pradesh),N,2594,https://cricheroes.in/past-matches/2594/Niwari%20(Madhya%20Pradesh)
Niwari (Uttar Pradesh),N,5014,https://cricheroes.in/past-matches/5014/Niwari%20(Uttar%20Pradesh)
Nizamabad (Telangana),N,4481,https://cricheroes.in/past-matches/4481/Nizamabad%20(Telangana)
Nizwa,N,13398,https://cricheroes.in/past-matches/13398/Nizwa
No City,N,3540,https://cricheroes.in/past-matches/3540/No%20City
Nohar,N,197,https://cricheroes.in/past-matches/197/Nohar
Noida,N,5016,https://cricheroes.in/past-matches/5016/Noida
Nokha (Bihar),N,840,https://cricheroes.in/past-matches/840/Nokha%20(Bihar)
Nokha (Rajasthan),N,198,https://cricheroes.in/past-matches/198/Nokha%20(Rajasthan)
Nongmynsong,N,3165,https://cricheroes.in/past-matches/3165/Nongmynsong
Nongpoh,N,3166,https://cricheroes.in/past-matches/3166/Nongpoh
North Guwahati,N,698,https://cricheroes.in/past-matches/698/North%20Guwahati
North Vancouver,N,11455,https://cricheroes.in/past-matches/11455/North%20Vancouver
Nottingham (England),N,14016,https://cricheroes.in/past-matches/14016/Nottingham%20(England)
Nsukka,N,20369,https://cricheroes.in/past-matches/20369/Nsukka
Nuapada,N,3318,https://cricheroes.in/past-matches/3318/Nuapada
Nuh,N,1405,https://cricheroes.in/past-matches/1405/Nuh
Nuristan,N,19385,https://cricheroes.in/past-matches/19385/Nuristan
Nushki District,N,20233,https://cricheroes.in/past-matches/20233/Nushki%20District
Nuzvid,N,457,https://cricheroes.in/past-matches/457/Nuzvid
Obra,N,5021,https://cricheroes.in/past-matches/5021/Obra
Ode,N,1238,https://cricheroes.in/past-matches/1238/Ode
Ojhar,N,2973,https://cricheroes.in/past-matches/2973/Ojhar
Okha,N,1240,https://cricheroes.in/past-matches/1240/Okha
Olpad,N,1241,https://cricheroes.in/past-matches/1241/Olpad
Ondal,N,5634,https://cricheroes.in/past-matches/5634/Ondal
Ongole,N,459,https://cricheroes.in/past-matches/459/Ongole
Onitsha,N,20273,https://cricheroes.in/past-matches/20273/Onitsha
Ooty,N,4044,https://cricheroes.in/past-matches/4044/Ooty
Orai,N,5023,https://cricheroes.in/past-matches/5023/Orai
Ordinance Factory Itarsi,N,2598,https://cricheroes.in/past-matches/2598/Ordinance%20Factory%20Itarsi
Osmanabad,N,2974,https://cricheroes.in/past-matches/2974/Osmanabad
Osmania University,N,460,https://cricheroes.in/past-matches/460/Osmania%20University
Ottapalam,N,2233,https://cricheroes.in/past-matches/2233/Ottapalam
Ottappalam,N,2234,https://cricheroes.in/past-matches/2234/Ottappalam
Ottawa (Illinois),N,7467,https://cricheroes.in/past-matches/7467/Ottawa%20(Illinois)
Pachgaon,N,2975,https://cricheroes.in/past-matches/2975/Pachgaon
Pachora,N,2976,https://cricheroes.in/past-matches/2976/Pachora
Padampur (Rajasthan),N,200,https://cricheroes.in/past-matches/200/Padampur%20(Rajasthan)
Paddhari,N,1242,https://cricheroes.in/past-matches/1242/Paddhari
Padirikuppam,N,4052,https://cricheroes.in/past-matches/4052/Padirikuppam
Padra,N,1243,https://cricheroes.in/past-matches/1243/Padra
Paghman,N,19362,https://cricheroes.in/past-matches/19362/Paghman
Paharpur,N,841,https://cricheroes.in/past-matches/841/Paharpur
Paithan,N,2978,https://cricheroes.in/past-matches/2978/Paithan
Pakur,N,20757,https://cricheroes.in/past-matches/20757/Pakur
Palakkad,N,2237,https://cricheroes.in/past-matches/2237/Palakkad
Palakkodu,N,4057,https://cricheroes.in/past-matches/4057/Palakkodu
Palampur,N,1488,https://cricheroes.in/past-matches/1488/Palampur
Palanpur,N,23,https://cricheroes.in/past-matches/23/Palanpur
Palej,N,1244,https://cricheroes.in/past-matches/1244/Palej
Palghar,N,2979,https://cricheroes.in/past-matches/2979/Palghar
Pali (Gujarat),N,1245,https://cricheroes.in/past-matches/1245/Pali%20(Gujarat)
Pali (Rajasthan),N,201,https://cricheroes.in/past-matches/201/Pali%20(Rajasthan)
Palladam,N,4066,https://cricheroes.in/past-matches/4066/Palladam
Pallapatti,N,4068,https://cricheroes.in/past-matches/4068/Pallapatti
Pallavaram,N,4070,https://cricheroes.in/past-matches/4070/Pallavaram
Pallipattu,N,4075,https://cricheroes.in/past-matches/4075/Pallipattu
Palwal,N,1406,https://cricheroes.in/past-matches/1406/Palwal
Pampore,N,1565,https://cricheroes.in/past-matches/1565/Pampore
Panchgani,N,2981,https://cricheroes.in/past-matches/2981/Panchgani
Panchkula,N,1407,https://cricheroes.in/past-matches/1407/Panchkula
Pandaria,N,2608,https://cricheroes.in/past-matches/2608/Pandaria
Pandhakarwada,N,2982,https://cricheroes.in/past-matches/2982/Pandhakarwada
Pandharpur,N,2983,https://cricheroes.in/past-matches/2983/Pandharpur
Pandoh,N,1489,https://cricheroes.in/past-matches/1489/Pandoh
Panipat,N,1408,https://cricheroes.in/past-matches/1408/Panipat
Panipat Taraf Ansar,N,1409,https://cricheroes.in/past-matches/1409/Panipat%20Taraf%20Ansar
Panipat Taraf Makhdum Zadgan,N,1410,https://cricheroes.in/past-matches/1410/Panipat%20Taraf%20Makhdum%20Zadgan
Panipat Taraf Rajputan,N,1411,https://cricheroes.in/past-matches/1411/Panipat%20Taraf%20Rajputan
Panjim,N,469,https://cricheroes.in/past-matches/469/Panjim
Panna,N,2611,https://cricheroes.in/past-matches/2611/Panna
Panoli,N,1249,https://cricheroes.in/past-matches/1249/Panoli
Panvel,N,2985,https://cricheroes.in/past-matches/2985/Panvel
Papparapatti,N,4088,https://cricheroes.in/past-matches/4088/Papparapatti
Paradip,N,3322,https://cricheroes.in/past-matches/3322/Paradip
Parbhani,N,2987,https://cricheroes.in/past-matches/2987/Parbhani
Pardi,N,1250,https://cricheroes.in/past-matches/1250/Pardi
Parlakimidi,N,3324,https://cricheroes.in/past-matches/3324/Parlakimidi
Parnera,N,1251,https://cricheroes.in/past-matches/1251/Parnera
Parra,N,1030,https://cricheroes.in/past-matches/1030/Parra
Partapur,N,202,https://cricheroes.in/past-matches/202/Partapur
Parvatsar,N,203,https://cricheroes.in/past-matches/203/Parvatsar
Patan (Gujarat),N,24,https://cricheroes.in/past-matches/24/Patan%20(Gujarat)
Patancheru,N,473,https://cricheroes.in/past-matches/473/Patancheru
Pathalgaon,N,958,https://cricheroes.in/past-matches/958/Pathalgaon
Pathanamthitta,N,2249,https://cricheroes.in/past-matches/2249/Pathanamthitta
Pathankot,N,3493,https://cricheroes.in/past-matches/3493/Pathankot
Pathardi,N,2993,https://cricheroes.in/past-matches/2993/Pathardi
Patharia,N,2616,https://cricheroes.in/past-matches/2616/Patharia
Pathsala,N,702,https://cricheroes.in/past-matches/702/Pathsala
Patiala,N,3494,https://cricheroes.in/past-matches/3494/Patiala
Patna,N,842,https://cricheroes.in/past-matches/842/Patna
Pattambi,N,2252,https://cricheroes.in/past-matches/2252/Pattambi
Pattan,N,1567,https://cricheroes.in/past-matches/1567/Pattan
Pattukkottai,N,4099,https://cricheroes.in/past-matches/4099/Pattukkottai
Patuli,N,5653,https://cricheroes.in/past-matches/5653/Patuli
Pauri,N,5281,https://cricheroes.in/past-matches/5281/Pauri
Pavagada,N,2006,https://cricheroes.in/past-matches/2006/Pavagada
Pavaratty,N,2254,https://cricheroes.in/past-matches/2254/Pavaratty
Pawayan,N,5039,https://cricheroes.in/past-matches/5039/Pawayan
Payyannur,N,2255,https://cricheroes.in/past-matches/2255/Payyannur
Pedana,N,476,https://cricheroes.in/past-matches/476/Pedana
Peddapalli,N,4483,https://cricheroes.in/past-matches/4483/Peddapalli
Pen,N,2997,https://cricheroes.in/past-matches/2997/Pen
Pendra,N,959,https://cricheroes.in/past-matches/959/Pendra
Penugonda,N,479,https://cricheroes.in/past-matches/479/Penugonda
Peradeniya,N,12397,https://cricheroes.in/past-matches/12397/Peradeniya
Perambalur,N,4106,https://cricheroes.in/past-matches/4106/Perambalur
Perinthalmanna,N,2260,https://cricheroes.in/past-matches/2260/Perinthalmanna
Periyanayakkanpalaiyam,N,4111,https://cricheroes.in/past-matches/4111/Periyanayakkanpalaiyam
Perumbavoor,N,2264,https://cricheroes.in/past-matches/2264/Perumbavoor
Perungudi,N,4121,https://cricheroes.in/past-matches/4121/Perungudi
Peshawar,N,13486,https://cricheroes.in/past-matches/13486/Peshawar
Petlad,N,1254,https://cricheroes.in/past-matches/1254/Petlad
Phagwara,N,3498,https://cricheroes.in/past-matches/3498/Phagwara
Phalodi,N,206,https://cricheroes.in/past-matches/206/Phalodi
Philadelphia,N,9260,https://cricheroes.in/past-matches/9260/Philadelphia
Phulera,N,207,https://cricheroes.in/past-matches/207/Phulera
Pilani,N,208,https://cricheroes.in/past-matches/208/Pilani
Pilkhuwa,N,5047,https://cricheroes.in/past-matches/5047/Pilkhuwa
Pillanallur,N,4127,https://cricheroes.in/past-matches/4127/Pillanallur
Pimpri,N,3000,https://cricheroes.in/past-matches/3000/Pimpri
Pinahat,N,5048,https://cricheroes.in/past-matches/5048/Pinahat
Pindwara,N,210,https://cricheroes.in/past-matches/210/Pindwara
Pipar,N,212,https://cricheroes.in/past-matches/212/Pipar
Pipliya Mandi,N,2622,https://cricheroes.in/past-matches/2622/Pipliya%20Mandi
Piploda,N,2623,https://cricheroes.in/past-matches/2623/Piploda
Pipri,N,5052,https://cricheroes.in/past-matches/5052/Pipri
Piscataway,N,10264,https://cricheroes.in/past-matches/10264/Piscataway
Pithampur,N,2624,https://cricheroes.in/past-matches/2624/Pithampur
Pithapuram,N,482,https://cricheroes.in/past-matches/482/Pithapuram
Pithora,N,961,https://cricheroes.in/past-matches/961/Pithora
Pithoragarh,N,5282,https://cricheroes.in/past-matches/5282/Pithoragarh
Pokaran,N,214,https://cricheroes.in/past-matches/214/Pokaran
Pollachi,N,4130,https://cricheroes.in/past-matches/4130/Pollachi
Polokwane,N,16735,https://cricheroes.in/past-matches/16735/Polokwane
Ponda,N,1035,https://cricheroes.in/past-matches/1035/Ponda
Pondicherry,N,3364,https://cricheroes.in/past-matches/3364/Pondicherry
Ponneri,N,4135,https://cricheroes.in/past-matches/4135/Ponneri
Ponnur,N,483,https://cricheroes.in/past-matches/483/Ponnur
Porbandar,N,18,https://cricheroes.in/past-matches/18/Porbandar
Port Blair (Andaman and Nicobar Islands),N,282,https://cricheroes.in/past-matches/282/Port%20Blair%20(Andaman%20and%20Nicobar%20Islands)
Port Blair (Andhra Pradesh),N,484,https://cricheroes.in/past-matches/484/Port%20Blair%20(Andhra%20Pradesh)
Porur,N,4136,https://cricheroes.in/past-matches/4136/Porur
Porvorim,N,1036,https://cricheroes.in/past-matches/1036/Porvorim
Prakasam,N,486,https://cricheroes.in/past-matches/486/Prakasam
Prantij,N,1256,https://cricheroes.in/past-matches/1256/Prantij
Pratapgarh (Rajasthan),N,215,https://cricheroes.in/past-matches/215/Pratapgarh%20(Rajasthan)
Pratapgarh (Uttar Pradesh),N,5053,https://cricheroes.in/past-matches/5053/Pratapgarh%20(Uttar%20Pradesh)
Prayagpur,N,5658,https://cricheroes.in/past-matches/5658/Prayagpur
Pretoria,N,16715,https://cricheroes.in/past-matches/16715/Pretoria
Proddatur,N,489,https://cricheroes.in/past-matches/489/Proddatur
Pubbogama,N,11678,https://cricheroes.in/past-matches/11678/Pubbogama
Pudupalaiyam Aghraharam,N,4142,https://cricheroes.in/past-matches/4142/Pudupalaiyam%20Aghraharam
Pudur,N,4146,https://cricheroes.in/past-matches/4146/Pudur
Pukhrayan,N,5054,https://cricheroes.in/past-matches/5054/Pukhrayan
Pulivendla,N,490,https://cricheroes.in/past-matches/490/Pulivendla
Pulwama,N,1568,https://cricheroes.in/past-matches/1568/Pulwama
Punahana,N,1414,https://cricheroes.in/past-matches/1414/Punahana
Punakha,N,20121,https://cricheroes.in/past-matches/20121/Punakha
Punalur,N,2270,https://cricheroes.in/past-matches/2270/Punalur
Punch,N,1569,https://cricheroes.in/past-matches/1569/Punch
Pune,N,3003,https://cricheroes.in/past-matches/3003/Pune
Pune Cantonment,N,3004,https://cricheroes.in/past-matches/3004/Pune%20Cantonment
Punganur,N,491,https://cricheroes.in/past-matches/491/Punganur
Purba Medinipur,N,5660,https://cricheroes.in/past-matches/5660/Purba%20Medinipur
Puri,N,3331,https://cricheroes.in/past-matches/3331/Puri
Purna,N,3005,https://cricheroes.in/past-matches/3005/Purna
Purnia,N,845,https://cricheroes.in/past-matches/845/Purnia
Purulia,N,5662,https://cricheroes.in/past-matches/5662/Purulia
Pusad,N,3007,https://cricheroes.in/past-matches/3007/Pusad
Pushkar,N,216,https://cricheroes.in/past-matches/216/Pushkar
Puttur (Andhra Pradesh),N,492,https://cricheroes.in/past-matches/492/Puttur%20(Andhra%20Pradesh)
Puttur (Karnataka),N,2009,https://cricheroes.in/past-matches/2009/Puttur%20(Karnataka)
Puzhal,N,4162,https://cricheroes.in/past-matches/4162/Puzhal
Queenstown (Eastern Cape),N,16695,https://cricheroes.in/past-matches/16695/Queenstown%20(Eastern%20Cape)
Quetta,N,13488,https://cricheroes.in/past-matches/13488/Quetta
Rabwah,N,20990,https://cricheroes.in/past-matches/20990/Rabwah
Radhanpur,N,1257,https://cricheroes.in/past-matches/1257/Radhanpur
Rae Bareilly,N,5062,https://cricheroes.in/past-matches/5062/Rae%20Bareilly
Rafiganj,N,847,https://cricheroes.in/past-matches/847/Rafiganj
Raghunathpur (Bihar),N,848,https://cricheroes.in/past-matches/848/Raghunathpur%20(Bihar)
Rahim Yar Khan,N,13499,https://cricheroes.in/past-matches/13499/Rahim%20Yar%20Khan
Raichur,N,2011,https://cricheroes.in/past-matches/2011/Raichur
Raigad,N,3011,https://cricheroes.in/past-matches/3011/Raigad
Raigarh,N,962,https://cricheroes.in/past-matches/962/Raigarh
Raikot,N,3502,https://cricheroes.in/past-matches/3502/Raikot
Raipur (Chhattisgarh),N,963,https://cricheroes.in/past-matches/963/Raipur%20(Chhattisgarh)
Raipur (Rajasthan),N,217,https://cricheroes.in/past-matches/217/Raipur%20(Rajasthan)
Raipur (West Bengal),N,5671,https://cricheroes.in/past-matches/5671/Raipur%20(West%20Bengal)
Raisinghnagar,N,218,https://cricheroes.in/past-matches/218/Raisinghnagar
Rajakhera,N,219,https://cricheroes.in/past-matches/219/Rajakhera
Rajaldesar,N,220,https://cricheroes.in/past-matches/220/Rajaldesar
Rajamahendravaram,N,494,https://cricheroes.in/past-matches/494/Rajamahendravaram
Rajamahendri,N,495,https://cricheroes.in/past-matches/495/Rajamahendri
Rajampet,N,496,https://cricheroes.in/past-matches/496/Rajampet
Rajauri,N,1571,https://cricheroes.in/past-matches/1571/Rajauri
Rajendranagar,N,497,https://cricheroes.in/past-matches/497/Rajendranagar
Rajgarh (Himachal Pradesh),N,1493,https://cricheroes.in/past-matches/1493/Rajgarh%20(Himachal%20Pradesh)
Rajgarh (Madhya Pradesh),N,2632,https://cricheroes.in/past-matches/2632/Rajgarh%20(Madhya%20Pradesh)
Rajgarh (Rajasthan),N,221,https://cricheroes.in/past-matches/221/Rajgarh%20(Rajasthan)
Rajgir,N,849,https://cricheroes.in/past-matches/849/Rajgir
Rajgurunagar,N,3013,https://cricheroes.in/past-matches/3013/Rajgurunagar
Rajhara,N,965,https://cricheroes.in/past-matches/965/Rajhara
Rajkot,N,4,https://cricheroes.in/past-matches/4/Rajkot
Rajmahal,N,1730,https://cricheroes.in/past-matches/1730/Rajmahal
Rajnagar,N,2633,https://cricheroes.in/past-matches/2633/Rajnagar
Rajnandgaon,N,966,https://cricheroes.in/past-matches/966/Rajnandgaon
Rajoli,N,498,https://cricheroes.in/past-matches/498/Rajoli
Rajpipla,N,1259,https://cricheroes.in/past-matches/1259/Rajpipla
Rajpur (Madhya Pradesh),N,2634,https://cricheroes.in/past-matches/2634/Rajpur%20(Madhya%20Pradesh)
Rajpura,N,3504,https://cricheroes.in/past-matches/3504/Rajpura
Rajshahi (Bangladesh),N,19608,https://cricheroes.in/past-matches/19608/Rajshahi%20(Bangladesh)
Rajula,N,1260,https://cricheroes.in/past-matches/1260/Rajula
Rajura,N,3015,https://cricheroes.in/past-matches/3015/Rajura
Ramachandrapuram,N,499,https://cricheroes.in/past-matches/499/Ramachandrapuram
Ramagundam,N,4484,https://cricheroes.in/past-matches/4484/Ramagundam
Ramanagaram,N,2012,https://cricheroes.in/past-matches/2012/Ramanagaram
Ramanathapuram,N,4165,https://cricheroes.in/past-matches/4165/Ramanathapuram
Ramapuram (Andhra Pradesh),N,501,https://cricheroes.in/past-matches/501/Ramapuram%20(Andhra%20Pradesh)
Ramgarh (Jammu and Kashmir),N,1573,https://cricheroes.in/past-matches/1573/Ramgarh%20(Jammu%20and%20Kashmir)
Ramgarh (Jharkhand),N,1731,https://cricheroes.in/past-matches/1731/Ramgarh%20(Jharkhand)
Ramgarh (Rajasthan),N,224,https://cricheroes.in/past-matches/224/Ramgarh%20(Rajasthan)
Ramnagar (Uttarakhand),N,5286,https://cricheroes.in/past-matches/5286/Ramnagar%20(Uttarakhand)
Rampur (Himachal Pradesh),N,1494,https://cricheroes.in/past-matches/1494/Rampur%20(Himachal%20Pradesh)
Rampur Bhawanipur,N,5068,https://cricheroes.in/past-matches/5068/Rampur%20Bhawanipur
Rampur Maniharan,N,5070,https://cricheroes.in/past-matches/5070/Rampur%20Maniharan
Rampura (Madhya Pradesh),N,2637,https://cricheroes.in/past-matches/2637/Rampura%20(Madhya%20Pradesh)
Ranavav,N,1262,https://cricheroes.in/past-matches/1262/Ranavav
Ranchi,N,1732,https://cricheroes.in/past-matches/1732/Ranchi
Ranga Reddy district,N,4485,https://cricheroes.in/past-matches/4485/Ranga%20Reddy%20district
Rangpur (Bangladesh),N,19614,https://cricheroes.in/past-matches/19614/Rangpur%20(Bangladesh)
Ranibennur,N,2014,https://cricheroes.in/past-matches/2014/Ranibennur
Raniganj,N,5679,https://cricheroes.in/past-matches/5679/Raniganj
Raniwara,N,226,https://cricheroes.in/past-matches/226/Raniwara
Ranoli,N,1263,https://cricheroes.in/past-matches/1263/Ranoli
Rapar,N,1264,https://cricheroes.in/past-matches/1264/Rapar
Ras Al Khaimah,N,10971,https://cricheroes.in/past-matches/10971/Ras%20Al%20Khaimah
Rasipuram,N,4169,https://cricheroes.in/past-matches/4169/Rasipuram
Rasra,N,5074,https://cricheroes.in/past-matches/5074/Rasra
Ratan Nagar,N,227,https://cricheroes.in/past-matches/227/Ratan%20Nagar
Ratangarh (Madhya Pradesh),N,2640,https://cricheroes.in/past-matches/2640/Ratangarh%20(Madhya%20Pradesh)
Ratangarh (Rajasthan),N,228,https://cricheroes.in/past-matches/228/Ratangarh%20(Rajasthan)
Ratanpur,N,968,https://cricheroes.in/past-matches/968/Ratanpur
Rath,N,5076,https://cricheroes.in/past-matches/5076/Rath
Ratiya,N,1419,https://cricheroes.in/past-matches/1419/Ratiya
Ratlam,N,2641,https://cricheroes.in/past-matches/2641/Ratlam
Ratnagiri,N,3017,https://cricheroes.in/past-matches/3017/Ratnagiri
Rau,N,2643,https://cricheroes.in/past-matches/2643/Rau
Raver,N,3019,https://cricheroes.in/past-matches/3019/Raver
Ravulapalam,N,506,https://cricheroes.in/past-matches/506/Ravulapalam
Rawalpindi,N,13482,https://cricheroes.in/past-matches/13482/Rawalpindi
Rawatsar,N,230,https://cricheroes.in/past-matches/230/Rawatsar
Ray (al-Farwaniyah),N,19470,https://cricheroes.in/past-matches/19470/Ray%20(al-Farwaniyah)
Rayachoti,N,507,https://cricheroes.in/past-matches/507/Rayachoti
